ecg_id,lead,threshold_mv,fraction,flag,longest_lowdiff_s,longest_exact_repeat_s,exact_repeat_fraction,nonqrs_lowdiff_fraction
2052,V6,0.0005,0.3282656531306261,True,0.106,0.106,0.3282656531306261,0.3719862227324914
2052,V6,0.001,0.33726745349069814,True,0.106,0.106,0.3282656531306261,0.3814580941446613
2052,V6,0.002,0.4364872974594919,True,0.106,0.106,0.3282656531306261,0.48794489092996557
2052,V6,0.005,0.7091418283656732,True,0.16,0.106,0.3282656531306261,0.7947761194029851
2179,I,0.0005,0.3086617323464693,True,0.102,0.102,0.3086617323464693,0.34747942386831276
2179,I,0.001,0.33746749349869976,True,0.104,0.102,0.3086617323464693,0.3773148148148148
2179,I,0.002,0.4520904180836167,True,0.104,0.102,0.3086617323464693,0.5046296296296297
2179,I,0.005,0.7715543108621724,True,0.194,0.102,0.3086617323464693,0.8443930041152263
2179,II,0.0005,0.42468493698739745,True,0.11,0.11,0.42468493698739745,0.47093621399176955
2179,II,0.001,0.4460892178435687,True,0.11,0.11,0.42468493698739745,0.4933127572016461
2179,II,0.002,0.5585117023404681,True,0.112,0.11,0.42468493698739745,0.6108539094650206
2179,II,0.005,0.8347669533906782,True,0.26,0.11,0.42468493698739745,0.897119341563786
2179,III,0.0005,0.5403080616123225,True,0.106,0.106,0.5403080616123225,0.5979938271604939
2179,III,0.001,0.5585117023404681,True,0.106,0.106,0.5403080616123225,0.6172839506172839
2179,III,0.002,0.6519303860772154,True,0.108,0.106,0.5403080616123225,0.7160493827160493
2179,III,0.005,0.8685737147429486,True,0.496,0.106,0.5403080616123225,0.9436728395061729
2179,aVR,0.0005,0.33766753350670137,True,0.102,0.102,0.33766753350670137,0.382201646090535
2179,aVR,0.001,0.36027205441088217,True,0.102,0.102,0.33766753350670137,0.4058641975308642
2179,aVR,0.002,0.5033006601320265,True,0.104,0.102,0.33766753350670137,0.5558127572016461
2179,aVR,0.005,0.8097619523904781,True,0.226,0.102,0.33766753350670137,0.8760288065843621
2179,aVL,0.0005,0.35827165433086616,True,0.102,0.102,0.35827165433086616,0.40483539094650206
2179,aVL,0.001,0.3834766953390678,True,0.102,0.102,0.35827165433086616,0.43261316872427985
2179,aVL,0.002,0.5357071414282857,True,0.104,0.102,0.35827165433086616,0.5936213991769548
2179,aVL,0.005,0.8337667533506702,True,0.322,0.102,0.35827165433086616,0.9102366255144033
2179,aVF,0.0005,0.4052810562112423,True,0.102,0.102,0.4052810562112423,0.45601851851851855
2179,aVF,0.001,0.4338867773554711,True,0.102,0.102,0.4052810562112423,0.48713991769547327
2179,aVF,0.002,0.6017203440688138,True,0.104,0.102,0.4052810562112423,0.6630658436213992
2179,aVF,0.005,0.872374474894979,True,0.356,0.102,0.4052810562112423,0.9320987654320988
2179,V1,0.0005,0.5763152630526105,True,0.108,0.108,0.5763152630526105,0.6766975308641975
2179,V1,0.001,0.5953190638127626,True,0.108,0.108,0.5763152630526105,0.6959876543209876
2179,V1,0.002,0.6733346669333867,True,0.108,0.108,0.5763152630526105,0.7782921810699589
2179,V1,0.005,0.862372474494899,True,0.546,0.108,0.5763152630526105,0.9719650205761317
2179,V2,0.0005,0.4350870174034807,True,0.106,0.106,0.4350870174034807,0.5041152263374485
2179,V2,0.001,0.44668933786757353,True,0.106,0.106,0.4350870174034807,0.5177469135802469
2179,V2,0.002,0.5195039007801561,True,0.108,0.106,0.4350870174034807,0.5925925925925926
2179,V2,0.005,0.7053410682136427,True,0.44,0.106,0.4350870174034807,0.783179012345679
2179,V3,0.0005,0.392878575715143,True,0.118,0.118,0.392878575715143,0.4506172839506173
2179,V3,0.001,0.3966793358671734,True,0.118,0.118,0.392878575715143,0.45524691358024694
2179,V3,0.002,0.4910982196439288,True,0.122,0.118,0.392878575715143,0.5540123456790124
2179,V3,0.005,0.7425485097019404,True,0.48,0.118,0.392878575715143,0.8114711934156379
2179,V4,0.0005,0.40868173634726945,True,0.104,0.104,0.40868173634726945,0.47170781893004116
2179,V4,0.001,0.41928385677135427,True,0.104,0.104,0.40868173634726945,0.4825102880658436
2179,V4,0.002,0.5137027405481096,True,0.106,0.104,0.40868173634726945,0.5830761316872428
2179,V4,0.005,0.7809561912382477,True,0.484,0.104,0.40868173634726945,0.8593106995884774
2179,V5,0.0005,0.4526905381076215,True,0.108,0.108,0.4526905381076215,0.4794238683127572
2179,V5,0.001,0.46089217843568714,True,0.108,0.108,0.4526905381076215,0.4886831275720165
2179,V5,0.002,0.5565113022604521,True,0.108,0.108,0.4526905381076215,0.5913065843621399
2179,V5,0.005,0.8075615123024605,True,0.468,0.108,0.4526905381076215,0.8742283950617284
2179,V6,0.0005,0.46269253850770153,True,0.108,0.108,0.46269253850770153,0.5159465020576132
2179,V6,0.001,0.4746949389877976,True,0.108,0.108,0.46269253850770153,0.5295781893004116
2179,V6,0.002,0.5707141428285657,True,0.108,0.108,0.46269253850770153,0.6275720164609053
2179,V6,0.005,0.7971594318863773,True,0.48,0.108,0.46269253850770153,0.8713991769547325
2186,I,0.0005,0.36687337467493497,True,0.104,0.104,0.36687337467493497,0.4272511222603644
2186,I,0.001,0.3956791358271654,True,0.104,0.104,0.36687337467493497,0.4602587800369686
2186,I,0.002,0.5089017803560713,True,0.106,0.104,0.36687337467493497,0.5785582255083179
2186,I,0.005,0.8163632726545309,True,0.342,0.104,0.36687337467493497,0.8959598626881436
2186,II,0.0005,0.4062812562512502,True,0.168,0.168,0.4062812562512502,0.46474782149458677
2186,II,0.001,0.42188437687537506,True,0.168,0.168,0.4062812562512502,0.4824399260628466
2186,II,0.002,0.5127025405081016,True,0.168,0.168,0.4062812562512502,0.5772379191972538
2186,II,0.005,0.7879575915183037,True,0.332,0.168,0.4062812562512502,0.860575653551624
2186,III,0.0005,0.4912982596519304,True,0.132,0.132,0.4912982596519304,0.5835753894903618
2186,III,0.001,0.5169033806761353,True,0.134,0.132,0.4912982596519304,0.6091893319250066
2186,III,0.002,0.6099219843968794,True,0.134,0.132,0.4912982596519304,0.7042513863216266
2186,III,0.005,0.8819763952790558,True,0.624,0.132,0.4912982596519304,0.9648798521256932
2186,aVR,0.0005,0.3530706141228246,True,0.106,0.106,0.3530706141228246,0.41431212041193555
2186,aVR,0.001,0.374874974994999,True,0.106,0.106,0.3530706141228246,0.4372854502244521
2186,aVR,0.002,0.5063012602520504,True,0.106,0.106,0.3530706141228246,0.5693160813308688
2186,aVR,0.005,0.8119623924784957,True,0.34,0.106,0.3530706141228246,0.8772115130710325
2186,aVL,0.0005,0.3956791358271654,True,0.104,0.104,0.3956791358271654,0.46263533139688406
2186,aVL,0.001,0.4328865773154631,True,0.106,0.104,0.3956791358271654,0.5030367045154476
2186,aVL,0.002,0.586117223444689,True,0.106,0.104,0.3956791358271654,0.6617375231053605
2186,aVL,0.005,0.8891778355671134,True,0.624,0.104,0.3956791358271654,0.9672564034856087
2186,aVF,0.0005,0.3966793358671734,True,0.106,0.106,0.3966793358671734,0.46950092421441775
2186,aVF,0.001,0.41708341668333665,True,0.106,0.106,0.3966793358671734,0.49115394771587007
2186,aVF,0.002,0.5559111822364473,True,0.106,0.106,0.3966793358671734,0.6403485608661209
2186,aVF,0.005,0.8367673534706941,True,0.35,0.106,0.3966793358671734,0.9197253762872987
2186,V1,0.0005,0.5257051410282056,True,0.168,0.168,0.5257051410282056,0.6186955373646686
2186,V1,0.001,0.5441088217643528,True,0.168,0.168,0.5257051410282056,0.6374438869817798
2186,V1,0.002,0.6333266653330666,True,0.168,0.168,0.5257051410282056,0.7256403485608661
2186,V1,0.005,0.8567713542708542,True,0.476,0.168,0.5257051410282056,0.9358331132822815
2186,V2,0.0005,0.4214842968593719,True,0.106,0.106,0.4214842968593719,0.47108529178769476
2186,V2,0.001,0.4376875375075015,True,0.106,0.106,0.4214842968593719,0.4864008449960391
2186,V2,0.002,0.5147029405881176,True,0.108,0.106,0.4214842968593719,0.5613942434644837
2186,V2,0.005,0.7511502300460092,True,0.46,0.106,0.4214842968593719,0.8053868497491418
2186,V3,0.0005,0.3132626525305061,True,0.104,0.104,0.3132626525305061,0.3432796408766834
2186,V3,0.001,0.3198639727945589,True,0.104,0.104,0.3132626525305061,0.3501452336942171
2186,V3,0.002,0.397879575915183,True,0.106,0.104,0.3132626525305061,0.4343807763401109
2186,V3,0.005,0.6443288657731546,True,0.434,0.104,0.3132626525305061,0.6944811196197518
2186,V4,0.0005,0.34326865373074616,True,0.15,0.15,0.34326865373074616,0.38817005545286504
2186,V4,0.001,0.35647129425885177,True,0.15,0.15,0.34326865373074616,0.40216530235014525
2186,V4,0.002,0.4422884576915383,True,0.15,0.15,0.34326865373074616,0.48481647742276207
2186,V4,0.005,0.7151430286057211,True,0.426,0.15,0.34326865373074616,0.7554792711909163
2186,V5,0.0005,0.3766753350670134,True,0.14,0.14,0.3766753350670134,0.4388698177977291
2186,V5,0.001,0.39167833566713345,True,0.14,0.14,0.3766753350670134,0.45286506469500926
2186,V5,0.002,0.48389677935587116,True,0.142,0.14,0.3766753350670134,0.5365724848164775
2186,V5,0.005,0.7539507901580316,True,0.452,0.14,0.3766753350670134,0.789279112754159
2186,V6,0.0005,0.45709141828365674,True,0.248,0.248,0.45709141828365674,0.4898336414048059
2186,V6,0.001,0.4708941788357672,True,0.25,0.248,0.45709141828365674,0.5043570108265117
2186,V6,0.002,0.5661132226445289,True,0.252,0.248,0.45709141828365674,0.592817533667811
2186,V6,0.005,0.8279655931186237,True,0.452,0.248,0.45709141828365674,0.8550303670451544
2197,I,0.0005,0.2656531306261252,True,0.106,0.106,0.2656531306261252,0.28252694911005266
2197,I,0.001,0.29045809161832364,True,0.106,0.106,0.2656531306261252,0.30709450990223114
2197,I,0.002,0.4072814562912582,True,0.106,0.106,0.2656531306261252,0.4309350714464778
2197,I,0.005,0.6969393878775755,True,0.132,0.106,0.2656531306261252,0.7392830283279017
2197,II,0.0005,0.3740748149629926,True,0.106,0.106,0.3740748149629926,0.39007269992479315
2197,II,0.001,0.3884776955391078,True,0.106,0.106,0.3740748149629926,0.4053647530709451
2197,II,0.002,0.4872974594918984,True,0.106,0.106,0.3740748149629926,0.507646026573076
2197,II,0.005,0.739747949589918,True,0.346,0.106,0.3740748149629926,0.776385058912008
2197,III,0.0005,0.4410882176435287,True,0.114,0.114,0.4410882176435287,0.48884432188518423
2197,III,0.001,0.46689337867573516,True,0.114,0.114,0.4410882176435287,0.5171722236149411
2197,III,0.002,0.5783156631326265,True,0.116,0.114,0.4410882176435287,0.6347455502632239
2197,III,0.005,0.8507701540308061,True,0.332,0.114,0.4410882176435287,0.9265480070193031
2197,aVR,0.0005,0.28205641128225645,True,0.106,0.106,0.28205641128225645,0.30208072198546
2197,aVR,0.001,0.30486097219443886,True,0.106,0.106,0.28205641128225645,0.32639759338179997
2197,aVR,0.002,0.4410882176435287,True,0.106,0.106,0.28205641128225645,0.4657808974680371
2197,aVR,0.005,0.7323464692938588,True,0.306,0.106,0.28205641128225645,0.7701178240160441
2197,aVL,0.0005,0.28465693138627723,True,0.106,0.106,0.28465693138627723,0.3050889947355227
2197,aVL,0.001,0.3092618523704741,True,0.106,0.106,0.28465693138627723,0.3311606919027325
2197,aVL,0.002,0.47029405881176234,True,0.106,0.106,0.28465693138627723,0.5046377538230132
2197,aVL,0.005,0.7903580716143228,True,0.21,0.106,0.28465693138627723,0.8503384306843821
2197,aVF,0.0005,0.33326665333066613,True,0.106,0.106,0.33326665333066613,0.3552268739032339
2197,aVF,0.001,0.3586717343468694,True,0.106,0.106,0.33326665333066613,0.38230132865379796
2197,aVF,0.002,0.50750150030006,True,0.106,0.106,0.33326665333066613,0.5417397844071196
2197,aVF,0.005,0.8085617123424685,True,0.328,0.106,0.33326665333066613,0.8648784156430183
2197,V1,0.0005,0.5081016203240648,True,0.108,0.108,0.5081016203240648,0.5565304587615943
2197,V1,0.001,0.5167033406681336,True,0.108,0.108,0.5081016203240648,0.566307345199298
2197,V1,0.002,0.6095219043808762,True,0.108,0.108,0.5081016203240648,0.6673351717222361
2197,V1,0.005,0.8317663532706542,True,0.338,0.108,0.5081016203240648,0.9079969917272499
2197,V2,0.0005,0.41128225645129024,True,0.102,0.102,0.41128225645129024,0.447229882175984
2197,V2,0.001,0.4176835367073415,True,0.102,0.102,0.41128225645129024,0.4537478064677864
2197,V2,0.002,0.4916983396679336,True,0.104,0.102,0.41128225645129024,0.5314615191777388
2197,V2,0.005,0.6771354270854171,True,0.272,0.102,0.41128225645129024,0.7149661569315618
2197,V3,0.0005,0.40408081616323266,True,0.128,0.128,0.40408081616323266,0.4367009275507646
2197,V3,0.001,0.40668133626725345,True,0.128,0.128,0.40408081616323266,0.43870644271747306
2197,V3,0.002,0.47909581916383276,True,0.134,0.128,0.40408081616323266,0.5116570569064929
2197,V3,0.005,0.6637327465493099,True,0.238,0.128,0.40408081616323266,0.6981699674103785
2197,V4,0.0005,0.40188037607521504,True,0.106,0.106,0.40188037607521504,0.42968162446728503
2197,V4,0.001,0.40368073614722944,True,0.106,0.106,0.40188037607521504,0.43168713963399347
2197,V4,0.002,0.479495899179836,True,0.108,0.106,0.40188037607521504,0.507646026573076
2197,V4,0.005,0.6593318663732747,True,0.254,0.106,0.40188037607521504,0.682125846076711
2197,V5,0.0005,0.3996799359871974,True,0.102,0.102,0.3996799359871974,0.42617197292554526
2197,V5,0.001,0.40288057611522304,True,0.102,0.102,0.3996799359871974,0.42968162446728503
2197,V5,0.002,0.4896979395879176,True,0.104,0.102,0.3996799359871974,0.5169215342191026
2197,V5,0.005,0.6865373074614923,True,0.214,0.102,0.3996799359871974,0.7142140887440461
2197,V6,0.0005,0.40988197639527907,True,0.106,0.106,0.40988197639527907,0.43695161694660317
2197,V6,0.001,0.4214842968593719,True,0.106,0.106,0.40988197639527907,0.4504888443218852
2197,V6,0.002,0.5167033406681336,True,0.11,0.106,0.40988197639527907,0.5515166708448233
2197,V6,0.005,0.7353470694138827,True,0.41,0.106,0.40988197639527907,0.7783905740787165
2491,I,0.0005,0.3386677335467093,True,0.104,0.104,0.3386677335467093,0.36968576709796674
2491,I,0.001,0.3622724544908982,True,0.104,0.104,0.3386677335467093,0.3931872194349089
2491,I,0.002,0.4902980596119224,True,0.106,0.104,0.3386677335467093,0.5217850541325587
2491,I,0.005,0.8069613922784556,True,0.136,0.104,0.3386677335467093,0.8394507525745973
2491,II,0.0005,0.4308861772354471,True,0.102,0.102,0.4308861772354471,0.46950092421441775
2491,II,0.001,0.4450890178035607,True,0.102,0.102,0.4308861772354471,0.48323210984948506
2491,II,0.002,0.5517103420684136,True,0.104,0.102,0.4308861772354471,0.5922894111433853
2491,II,0.005,0.8111622324464893,True,0.256,0.102,0.4308861772354471,0.8558225508317929
2491,III,0.0005,0.5559111822364473,True,0.106,0.106,0.5559111822364473,0.6083971481383681
2491,III,0.001,0.5729145829165834,True,0.108,0.106,0.5559111822364473,0.626089252706628
2491,III,0.002,0.6663332666533307,True,0.108,0.106,0.5559111822364473,0.7190388170055453
2491,III,0.005,0.8845769153830766,True,0.57,0.106,0.5559111822364473,0.9316081330868762
2491,aVR,0.0005,0.35427085417083415,True,0.104,0.104,0.35427085417083415,0.3916028518616319
2491,aVR,0.001,0.3716743348669734,True,0.104,0.104,0.35427085417083415,0.4092949564298917
2491,aVR,0.002,0.5157031406281256,True,0.106,0.104,0.35427085417083415,0.5550567731713758
2491,aVR,0.005,0.8115623124624926,True,0.182,0.104,0.35427085417083415,0.8545022445207288
2491,aVL,0.0005,0.3854770954190838,True,0.116,0.116,0.3854770954190838,0.42196989701610776
2491,aVL,0.001,0.41888377675535104,True,0.116,0.116,0.3854770954190838,0.45444943226828627
2491,aVL,0.002,0.5687137427485497,True,0.126,0.116,0.3854770954190838,0.6097174544494323
2491,aVL,0.005,0.8665733146629326,True,0.218,0.116,0.3854770954190838,0.906522313176657
2491,aVF,0.0005,0.4252850570114023,True,0.104,0.104,0.4252850570114023,0.46474782149458677
2491,aVF,0.001,0.44568913782756553,True,0.104,0.104,0.4252850570114023,0.4840242936361236
2491,aVF,0.002,0.6067213442688538,True,0.106,0.104,0.4252850570114023,0.6514391338790599
2491,aVF,0.005,0.8513702740548109,True,0.218,0.104,0.4252850570114023,0.8999207816213362
2491,V1,0.0005,0.5073014602920584,True,0.112,0.112,0.5073014602920584,0.5674676524953789
2491,V1,0.001,0.5197039407881576,True,0.112,0.112,0.5073014602920584,0.5811988381304463
2491,V1,0.002,0.6051210242048409,True,0.112,0.112,0.5073014602920584,0.6722999735938738
2491,V1,0.005,0.8279655931186237,True,0.366,0.112,0.5073014602920584,0.9062582519144442
2491,V2,0.0005,0.35167033406681336,True,0.108,0.108,0.35167033406681336,0.3945075257459731
2491,V2,0.001,0.3662732546509302,True,0.108,0.108,0.35167033406681336,0.4098230789543174
2491,V2,0.002,0.45149029805961194,True,0.11,0.108,0.35167033406681336,0.5001320306311065
2491,V2,0.005,0.7095419083816763,True,0.324,0.108,0.35167033406681336,0.7863744388698178
2491,V3,0.0005,0.3264652930586117,True,0.108,0.108,0.3264652930586117,0.3607076841827304
2491,V3,0.001,0.3358671734346869,True,0.108,0.108,0.3264652930586117,0.3699498283601796
2491,V3,0.002,0.43148629725945187,True,0.108,0.108,0.3264652930586117,0.47742276208080275
2491,V3,0.005,0.6843368673734747,True,0.234,0.108,0.3264652930586117,0.7628729865328756
2491,V4,0.0005,0.353870774154831,True,0.108,0.108,0.353870774154831,0.40058093477686824
2491,V4,0.001,0.36767353470694136,True,0.108,0.108,0.353870774154831,0.4161605492474254
2491,V4,0.002,0.47109421884376873,True,0.108,0.108,0.353870774154831,0.5260100343279641
2491,V4,0.005,0.750750150030006,True,0.234,0.108,0.353870774154831,0.8191180353842091
2491,V5,0.0005,0.40928185637127423,True,0.102,0.102,0.40928185637127423,0.4256667546870874
2491,V5,0.001,0.42088417683536705,True,0.102,0.102,0.40928185637127423,0.43702138896223924
2491,V5,0.002,0.5179035807161432,True,0.104,0.102,0.40928185637127423,0.532611565883285
2491,V5,0.005,0.7813562712542509,True,0.372,0.102,0.40928185637127423,0.8096118299445472
2491,V6,0.0005,0.4604920984196839,True,0.108,0.108,0.4604920984196839,0.47504621072088726
2491,V6,0.001,0.48369673934786955,True,0.108,0.108,0.4604920984196839,0.49960390810668076
2491,V6,0.002,0.584116823364673,True,0.108,0.108,0.4604920984196839,0.6052284129918141
2491,V6,0.005,0.843368673734747,True,0.42,0.108,0.4604920984196839,0.8888302086083971
2533,I,0.0005,0.22304460892178435,True,0.108,0.108,0.22304460892178435,0.2501356483993489
2533,I,0.001,0.2470494098819764,True,0.108,0.108,0.22304460892178435,0.27672273467173086
2533,I,0.002,0.3706741348269654,True,0.108,0.108,0.22304460892178435,0.40938686923494305
2533,I,0.005,0.6893378675735147,True,0.158,0.108,0.22304460892178435,0.7607162235485622
2533,II,0.0005,0.2966593318663733,True,0.13,0.13,0.2966593318663733,0.3293543136190993
2533,II,0.001,0.3120624124824965,True,0.13,0.13,0.2966593318663733,0.34807379272924577
2533,II,0.002,0.4254850970194039,True,0.134,0.13,0.2966593318663733,0.4701573521432447
2533,II,0.005,0.7315463092618524,True,0.218,0.13,0.2966593318663733,0.8168746608790016
2533,III,0.0005,0.4306861372274455,True,0.11,0.11,0.4306861372274455,0.49972870320130225
2533,III,0.001,0.45229045809161833,True,0.11,0.11,0.4306861372274455,0.5227889310906131
2533,III,0.002,0.5581116223244649,True,0.112,0.11,0.4306861372274455,0.6342919153553989
2533,III,0.005,0.8069613922784556,True,0.214,0.11,0.4306861372274455,0.8874118285404232
2533,aVR,0.0005,0.22924584916983395,True,0.108,0.108,0.22924584916983395,0.26125881714595767
2533,aVR,0.001,0.2486497299459892,True,0.108,0.108,0.22924584916983395,0.28459034183396636
2533,aVR,0.002,0.39167833566713345,True,0.108,0.108,0.22924584916983395,0.43841562669560497
2533,aVR,0.005,0.7165433086617323,True,0.162,0.108,0.22924584916983395,0.794628323385784
2533,aVL,0.0005,0.2518503700740148,True,0.108,0.108,0.2518503700740148,0.2851329354313619
2533,aVL,0.001,0.27645529105821165,True,0.11,0.108,0.2518503700740148,0.3095496473141617
2533,aVL,0.002,0.4408881776355271,True,0.11,0.108,0.2518503700740148,0.4924036896364623
2533,aVL,0.005,0.7681536307261452,True,0.16,0.108,0.2518503700740148,0.8459034183396635
2533,aVF,0.0005,0.28945789157831564,True,0.108,0.108,0.28945789157831564,0.33423765599565924
2533,aVF,0.001,0.3138627725545109,True,0.108,0.108,0.28945789157831564,0.36272381985892566
2533,aVF,0.002,0.4738947789557912,True,0.108,0.108,0.28945789157831564,0.5393380358111775
2533,aVF,0.005,0.796759351870374,True,0.166,0.108,0.28945789157831564,0.8773738469886055
2533,V1,0.0005,0.5043008601720345,True,0.12,0.12,0.5043008601720345,0.6022788931090614
2533,V1,0.001,0.5175035007001401,True,0.12,0.12,0.5043008601720345,0.6153011394465545
2533,V1,0.002,0.615123024604921,True,0.12,0.12,0.5043008601720345,0.7181226261530114
2533,V1,0.005,0.8401680336067213,True,0.33,0.12,0.5043008601720345,0.9403147042864894
2533,V2,0.0005,0.33906781356271254,True,0.11,0.11,0.33906781356271254,0.38686923494302766
2533,V2,0.001,0.35267053410682137,True,0.11,0.11,0.33906781356271254,0.4017905588714053
2533,V2,0.002,0.4418883776755351,True,0.11,0.11,0.33906781356271254,0.4967444384156267
2533,V2,0.005,0.6885377075415083,True,0.286,0.11,0.33906781356271254,0.7574606619641888
2533,V3,0.0005,0.3632726545309062,True,0.104,0.104,0.3632726545309062,0.43760173629951166
2533,V3,0.001,0.3750750150030006,True,0.104,0.104,0.3632726545309062,0.44953879544221376
2533,V3,0.002,0.4850970194038808,True,0.106,0.104,0.3632726545309062,0.5670103092783505
2533,V3,0.005,0.7689537907581516,True,0.274,0.104,0.3632726545309062,0.8553988062940857
2533,V4,0.0005,0.3636727345469094,True,0.104,0.104,0.3636727345469094,0.42295170916983177
2533,V4,0.001,0.3840768153630726,True,0.104,0.104,0.3636727345469094,0.4457406402604449
2533,V4,0.002,0.5079015803160633,True,0.106,0.104,0.3636727345469094,0.5735214324470971
2533,V4,0.005,0.8227645529105821,True,0.334,0.104,0.3636727345469094,0.9036896364622897
2533,V5,0.0005,0.3806761352270454,True,0.104,0.104,0.3806761352270454,0.41888225718936517
2533,V5,0.001,0.38787757551510305,True,0.104,0.104,0.3806761352270454,0.42647856755290287
2533,V5,0.002,0.5049009801960392,True,0.106,0.104,0.3806761352270454,0.5518176885512751
2533,V5,0.005,0.7969593918783757,True,0.184,0.104,0.3806761352270454,0.8746608790016278
2533,V6,0.0005,0.37727545509101823,True,0.104,0.104,0.37727545509101823,0.4302767227346717
2533,V6,0.001,0.3842768553710742,True,0.104,0.104,0.37727545509101823,0.43760173629951166
2533,V6,0.002,0.5009001800360072,True,0.106,0.104,0.37727545509101823,0.5656538252848616
2533,V6,0.005,0.8025605121024205,True,0.354,0.104,0.37727545509101823,0.8841562669560499
2557,I,0.0005,0.20964192838567713,True,0.114,0.114,0.20964192838567713,0.23988298391028767
2557,I,0.001,0.22924584916983395,True,0.114,0.114,0.20964192838567713,0.2627986348122867
2557,I,0.002,0.3386677335467093,True,0.116,0.114,0.20964192838567713,0.3827401267674305
2557,I,0.005,0.6441288257651531,True,0.146,0.114,0.20964192838567713,0.7101413944417357
2557,II,0.0005,0.2426485297059412,True,0.108,0.108,0.2426485297059412,0.2720624085811799
2557,II,0.001,0.2644528905781156,True,0.108,0.108,0.2426485297059412,0.2947342759629449
2557,II,0.002,0.3684736947389478,True,0.108,0.108,0.2426485297059412,0.4080936128717699
2557,II,0.005,0.6687337467493498,True,0.148,0.108,0.2426485297059412,0.7337883959044369
2557,III,0.0005,0.5279055811162232,True,0.142,0.142,0.5279055811162232,0.6114090687469527
2557,III,0.001,0.5513102620524105,True,0.142,0.142,0.5279055811162232,0.6367625548512921
2557,III,0.002,0.6415283056611323,True,0.142,0.142,0.5279055811162232,0.735494880546075
2557,III,0.005,0.836367273454691,True,0.598,0.142,0.5279055811162232,0.9356411506582155
2557,aVR,0.0005,0.20884176835367074,True,0.108,0.108,0.20884176835367074,0.2340321794246709
2557,aVR,0.001,0.22804560912182437,True,0.108,0.108,0.20884176835367074,0.25646026328620186
2557,aVR,0.002,0.3584716943388678,True,0.114,0.108,0.20884176835367074,0.39346660165772795
2557,aVR,0.005,0.6737347469493898,True,0.156,0.108,0.20884176835367074,0.727450024378352
2557,aVL,0.0005,0.2606521304260852,True,0.108,0.108,0.2606521304260852,0.3005850804485617
2557,aVL,0.001,0.28785757151430286,True,0.108,0.108,0.2606521304260852,0.3317893710385178
2557,aVL,0.002,0.4482896579315863,True,0.108,0.108,0.2606521304260852,0.5112140419307655
2557,aVL,0.005,0.7563512702540508,True,0.252,0.108,0.2606521304260852,0.8439785470502194
2557,aVF,0.0005,0.2740548109621924,True,0.108,0.108,0.2740548109621924,0.31789371038517794
2557,aVF,0.001,0.30306061212242447,True,0.108,0.108,0.2740548109621924,0.35031691857630426
2557,aVF,0.002,0.45429085817163434,True,0.108,0.108,0.2740548109621924,0.5165772793759141
2557,aVF,0.005,0.7643528705741148,True,0.292,0.108,0.2740548109621924,0.8488542174549001
2557,V1,0.0005,0.5137027405481096,True,0.11,0.11,0.5137027405481096,0.5992198927352511
2557,V1,0.001,0.5327065413082617,True,0.11,0.11,0.5137027405481096,0.6194539249146758
2557,V1,0.002,0.6169233846769354,True,0.11,0.11,0.5137027405481096,0.7084349098000975
2557,V1,0.005,0.8321664332866573,True,0.686,0.11,0.5137027405481096,0.931496830814237
2557,V2,0.0005,0.45909181836367274,True,0.104,0.104,0.45909181836367274,0.5282788883471478
2557,V2,0.001,0.4718943788757752,True,0.104,0.104,0.45909181836367274,0.5431496830814238
2557,V2,0.002,0.5631126225245049,True,0.106,0.104,0.45909181836367274,0.6416382252559727
2557,V2,0.005,0.7749549909981996,True,0.75,0.104,0.45909181836367274,0.863725012189176
2557,V3,0.0005,0.44588917783556714,True,0.106,0.106,0.44588917783556714,0.5182837640175524
2557,V3,0.001,0.45909181836367274,True,0.108,0.106,0.44588917783556714,0.5321794246708923
2557,V3,0.002,0.5449089817963593,True,0.108,0.106,0.44588917783556714,0.6240858117991224
2557,V3,0.005,0.7499499899979996,True,0.62,0.106,0.44588917783556714,0.8278888347147733
2557,V4,0.0005,0.4328865773154631,True,0.114,0.114,0.4328865773154631,0.49414919551438324
2557,V4,0.001,0.4490898179635927,True,0.114,0.114,0.4328865773154631,0.5124329595319357
2557,V4,0.002,0.5341068213642729,True,0.116,0.114,0.4328865773154631,0.6033642125792297
2557,V4,0.005,0.7551510302060412,True,0.51,0.114,0.4328865773154631,0.8371526084836665
2557,V5,0.0005,0.47149429885977195,True,0.108,0.108,0.47149429885977195,0.5265724037055095
2557,V5,0.001,0.48669733946789356,True,0.108,0.108,0.47149429885977195,0.5438810336421258
2557,V5,0.002,0.5755151030206042,True,0.108,0.108,0.47149429885977195,0.6367625548512921
2557,V5,0.005,0.8339667933586717,True,0.592,0.108,0.47149429885977195,0.9098000975134081
2557,V6,0.0005,0.5151030206041208,True,0.11,0.11,0.5151030206041208,0.5482691370063384
2557,V6,0.001,0.5339067813562712,True,0.11,0.11,0.5151030206041208,0.5699658703071673
2557,V6,0.002,0.6217243448689738,True,0.112,0.11,0.5151030206041208,0.6682106289614822
2557,V6,0.005,0.8509701940388078,True,0.666,0.11,0.5151030206041208,0.9288152120916626
2647,I,0.0005,0.09301860372074415,False,0.108,0.108,0.09301860372074415,0.09988518943742825
2647,I,0.001,0.10982196439287857,False,0.108,0.108,0.09301860372074415,0.11595866819747416
2647,I,0.002,0.1828365673134627,False,0.108,0.108,0.09301860372074415,0.1928817451205511
