ecg_id,strict_label,threshold_mv,record_flag,max_fraction,median_fraction,flat_I,flat_II,flat_III,flat_aVR,flat_aVL,flat_aVF,flat_V1,flat_V2,flat_V3,flat_V4,flat_V5,flat_V6
8456,LVH,0.001,True,0.47229445889177835,0.32076415283056614,0.16443288657731547,0.2596519303860772,0.3188637727545509,0.17303460692138428,0.1858371674334867,0.21704340868173636,0.47229445889177835,0.38007601520304063,0.3774754950990198,0.3226645329065813,0.35607121424284854,0.4216843368673735
8456,LVH,0.002,True,0.5731146229245849,0.4201840368073615,0.25745149029805964,0.3556711342268454,0.42208441688337667,0.28945789157831564,0.3024604920984197,0.352870574114823,0.5731146229245849,0.4568913782756551,0.45649129825965196,0.41828365673134627,0.46269253850770153,0.5377075415083017
8456,LVH,0.005,True,0.8287657531506302,0.6835367073414682,0.5229045809161832,0.6085217043408682,0.6837367473494699,0.5735147029405882,0.6115223044608922,0.6767353470694139,0.7977595519103821,0.6919383876775355,0.6833366673334667,0.6869373874774956,0.752750550110022,0.8287657531506302
7410,LVH,0.0005,True,0.4912982596519304,0.2768553710742149,0.16503300660132025,0.35267053410682137,0.27845569113822766,0.1916383276655331,0.1798359671934387,0.2456491298259652,0.4912982596519304,0.2378475695139028,0.27525505101020203,0.3118623724744949,0.3884776955391078,0.32486497299459893
7410,LVH,0.001,True,0.5081016203240648,0.28975795159031803,0.17623524704940988,0.36867373474694937,0.29525905181036205,0.20724144828965793,0.1956391278255651,0.26905381076215246,0.5081016203240648,0.2456491298259652,0.28425685137027407,0.3190638127625525,0.39887977595519103,0.3388677735547109
7410,LVH,0.002,True,0.6003200640128026,0.39997999599919987,0.28245649129825967,0.47329465893178635,0.39147829565913184,0.33766753350670137,0.3168633726745349,0.4290858171634327,0.6003200640128026,0.3064612922584517,0.35467093418683737,0.40848169633926784,0.49529905981196237,0.4372874574914983
7410,LVH,0.005,True,0.8225645129025805,0.6642328465693139,0.5673134626925385,0.74874974994999,0.6665333066613323,0.6619323864772955,0.625125025005001,0.7401480296059212,0.8225645129025805,0.478495699139828,0.5665133026605321,0.6499299859971994,0.7711542308461692,0.7245449089817964
10702,LVH,0.0005,True,0.5427085417083417,0.4297859571914383,0.29365873174634927,0.41608321664332865,0.48849769953990796,0.32606521304260855,0.3338667733546709,0.3986797359471894,0.5371074214842969,0.34086817363472693,0.4434886977395479,0.47149429885977195,0.5237047409481896,0.5427085417083417
10702,LVH,0.001,True,0.5565113022604521,0.44078815763152634,0.3072614522904581,0.4320864172834567,0.5051010202040408,0.34106821364272855,0.34966993398679735,0.42968593718743747,0.5467093418683737,0.35027005401080213,0.44948989797959593,0.481496299259852,0.5373074614922985,0.5565113022604521
10702,LVH,0.002,True,0.6511302260452091,0.5604120824164833,0.4194838967793559,0.534506901380276,0.5973194638927786,0.46949389877975595,0.4890978195639128,0.5843168633726745,0.6511302260452091,0.44588917783556714,0.5437087417483497,0.5771154230846169,0.6315263052610522,0.6501300260052011
10702,LVH,0.005,True,0.875375075015003,0.7857571514302861,0.6865373074614923,0.7851570314062812,0.8055611122224445,0.74374874974995,0.7449489897979595,0.8341668333666733,0.8691738347669534,0.6877375475095019,0.7661532306461293,0.7863572714542909,0.8415683136627325,0.875375075015003
14453,LVH,0.0005,True,0.5269053810762152,0.372374474894979,0.23904780956191238,0.3652730546109222,0.40488097619523905,0.2570514102820564,0.26705341068213645,0.3280656131226245,0.5269053810762152,0.3794758951790358,0.35247049409881975,0.396879375875175,0.4260852170434087,0.4958991798359672
14453,LVH,0.001,True,0.5453090618123625,0.3869773954790958,0.2624524904980996,0.38947789557911583,0.4274854970994199,0.28225645129025806,0.29165833166633326,0.355871174234847,0.5453090618123625,0.3844768953790758,0.36087217443488695,0.4052810562112423,0.4384876975395079,0.5127025405081016
14453,LVH,0.002,True,0.6295259051810362,0.48599719943988795,0.3796759351870374,0.49429885977195437,0.5157031406281256,0.4288857771554311,0.4380876175235047,0.5177035407081416,0.6295259051810362,0.4520904180836167,0.4346869373874775,0.4776955391078216,0.5353070614122825,0.6115223044608922
14453,LVH,0.005,True,0.8525705141028206,0.7657531506301261,0.6943388677735547,0.7801560312062412,0.7801560312062412,0.7481496299259852,0.7513502700540108,0.8033606721344269,0.8491698339667934,0.6295259051810362,0.6457291458291659,0.7259451890378076,0.8175635127025405,0.8525705141028206
4129,LVH,0.0005,True,0.376875375075015,0.2961592318463693,0.12022404480896179,0.28225645129025806,0.22224444888977796,0.14102820564112822,0.13642728545709143,0.1870374074814963,0.376875375075015,0.34226845369073816,0.3100620124024805,0.3302660532106421,0.33186637327465496,0.3424684936987398
4129,LVH,0.001,True,0.39467893578715746,0.3077615523104621,0.1290258051610322,0.2920584116823365,0.2340468093618724,0.15623124624924986,0.14662932586517302,0.20424084816963392,0.39467893578715746,0.3556711342268454,0.3234646929385877,0.34306861372274455,0.3424684936987398,0.35127025405081014
4129,LVH,0.002,True,0.4968993798759752,0.40498099619923983,0.21224244848969795,0.389877975595119,0.3252650530106021,0.26505301060212044,0.25545109021804363,0.33806761352270454,0.4968993798759752,0.4362872574514903,0.42008401680336066,0.4368873774754951,0.4388877775555111,0.4470894178835767
4129,LVH,0.005,True,0.7745549109821964,0.6657331466293259,0.46569313862772554,0.660132026405281,0.5819163832766553,0.5559111822364473,0.5313062612522504,0.6393278655731146,0.7745549109821964,0.6713342668533707,0.6809361872374475,0.714742948589718,0.7183436687337468,0.6979395879175835
19574,LVH,0.0005,True,0.47209441888377673,0.3210642128425685,0.2506501300260052,0.3056611322264453,0.47209441888377673,0.249249849969994,0.2910582116423285,0.3024604920984197,0.4320864172834567,0.3178635727145429,0.3242648529705941,0.35907181436287255,0.38587717543508704,0.4222844568913783
19574,LVH,0.001,True,0.4920984196839368,0.3356671334266853,0.27845569113822766,0.3184636927385477,0.4920984196839368,0.2646529305861172,0.3188637727545509,0.32026405281056214,0.44968993798759754,0.3338667733546709,0.33746749349869976,0.36667333466693336,0.39367873574714946,0.4362872574514903
19574,LVH,0.002,True,0.582116423284657,0.45349069813962795,0.3770754150830166,0.40708141628325667,0.582116423284657,0.3890778155631126,0.48089617923584715,0.46449289857971593,0.5437087417483497,0.41408281656331264,0.4138827765553111,0.4424884976995399,0.4728945789157832,0.5201040208041608
19574,LVH,0.005,True,0.8241648329665933,0.6951390278055611,0.6951390278055611,0.6577315463092619,0.8241648329665933,0.6841368273654731,0.7943588717743548,0.7563512702540508,0.7925585117023405,0.6461292258451691,0.610122024404881,0.6411282256451291,0.6951390278055611,0.764752950590118
15565,LVH,0.0005,True,0.5969193838767753,0.4402880576115223,0.27045409081816363,0.39247849569913984,0.4422884576915383,0.29045809161832364,0.3038607721544309,0.3472694538907782,0.5969193838767753,0.4492898579715943,0.4382876575315063,0.45929185837167436,0.47349469893978796,0.5427085417083417
15565,LVH,0.001,True,0.6115223044608922,0.4492898579715943,0.2912582516503301,0.4080816163232647,0.46509301860372076,0.3050610122024405,0.3280656131226245,0.37247449489897977,0.6115223044608922,0.45529105821164234,0.4432886577315463,0.46469293858771754,0.48769753950790157,0.5573114622924585
15565,LVH,0.002,True,0.6843368673734747,0.5222044408881776,0.40928185637127423,0.5013002600520104,0.5621124224844969,0.4474894978995799,0.46969393878775756,0.513502700540108,0.6843368673734747,0.5283056611322264,0.5161032206441288,0.5343068613722745,0.5675135027005401,0.6269253850770155
15565,LVH,0.005,True,0.8735747149429886,0.7618523704740948,0.7061412282456492,0.7375475095019004,0.8167633526705341,0.7277455491098219,0.790758151630326,0.7939587917583517,0.8735747149429886,0.7061412282456492,0.6939387877575515,0.7231446289257851,0.7861572314462892,0.8209641928385677
4297,LVH,0.0005,True,0.47109421884376873,0.2928585717143429,0.10842168433686737,0.13982796559311864,0.47109421884376873,0.11182236447289458,0.14742948589717944,0.15523104620924186,0.3282656531306261,0.27525505101020203,0.3104620924184837,0.3120624124824965,0.32686537307461494,0.33566713342668536
4297,LVH,0.001,True,0.48189637927585516,0.3016603320664133,0.11862372474494899,0.14682936587317463,0.48189637927585516,0.1194238847769554,0.15783156631326264,0.16463292658531706,0.34506901380276056,0.2862572514502901,0.3170634126825365,0.31826365273054613,0.33806761352270454,0.34606921384276856
4297,LVH,0.002,True,0.5795159031806362,0.3850770154030806,0.20144028805761152,0.22904580916183237,0.5795159031806362,0.20664132826565312,0.28005601120224044,0.2854570914182837,0.4430886177235447,0.3652730546109222,0.40488097619523905,0.41428285657131425,0.4350870174034807,0.4468893778755751
4297,LVH,0.005,True,0.8087617523504701,0.6224244848969793,0.4292858571714343,0.4412882576515303,0.8087617523504701,0.4300860172034407,0.588117623524705,0.583116623324665,0.7015403080616123,0.5895179035807161,0.6553310662132427,0.6615323064612922,0.6911382276455291,0.7101420284056812
12434,LVH,0.0005,True,0.4264852970594119,0.21934386877375472,0.09141828365673135,0.15983196639327865,0.2788557711542308,0.10502100420084017,0.10942188437687538,0.15543108621724344,0.1260252050410082,0.3576715343068614,0.3782756551310262,0.352870574114823,0.3874774954990998,0.4264852970594119
12434,LVH,0.001,True,0.4450890178035607,0.24044808961792358,0.10242048409681936,0.17623524704940988,0.29925985197039406,0.11462292458491698,0.1262252450490098,0.1816363272654531,0.14022804560912183,0.38307661532306464,0.3912782556511302,0.373874774954991,0.4090818163632727,0.4450890178035607
12434,LVH,0.002,True,0.5487097419483897,0.356871374274855,0.1876375275055011,0.2626525305061012,0.40028005601120226,0.22044408881776356,0.2524504900980196,0.3134626925385077,0.21244248849769953,0.47249449889977996,0.4970994198839768,0.47709541908381675,0.5083016603320664,0.5487097419483897
12434,LVH,0.005,True,0.8349669933986797,0.6477295459091819,0.4556911382276455,0.5501100220044008,0.6683336667333467,0.5027005401080216,0.5701140228045609,0.627125425085017,0.4586917383476695,0.7279455891178236,0.7553510702140428,0.762752550510102,0.786757351470294,0.8349669933986797
4406,LVH,0.0005,True,0.35727145429085816,0.27635527105421087,0.08281656331266253,0.25265053010602123,0.15023004600920184,0.09481896379275855,0.08601720344068814,0.1194238847769554,0.30686137227445487,0.32386477295459093,0.35727145429085816,0.32986597319463895,0.30006001200240046,0.3098619723944789
4406,LVH,0.001,True,0.3704740948189638,0.29625925185037005,0.09081816363272655,0.27545509101820365,0.16563312662532506,0.11462292458491698,0.09981996399279856,0.14002800560112022,0.3170634126825365,0.3368673734746949,0.3704740948189638,0.34406881376275256,0.31826365273054613,0.3280656131226245
4406,LVH,0.002,True,0.46029205841168236,0.39957991598319664,0.16283256651330266,0.3840768153630726,0.2440488097619524,0.21944388877775556,0.1894378875775155,0.2616523304660932,0.41648329665933187,0.4212842568513703,0.46029205841168236,0.4372874574914983,0.41508301660332064,0.4232846569313863
4406,LVH,0.005,True,0.6909381876375275,0.6471294258851771,0.37727545509101823,0.6831366273254651,0.47249449889977996,0.5143028605721144,0.4194838967793559,0.5699139827965594,0.6627325465093019,0.6415283056611323,0.6909381876375275,0.6833366673334667,0.666133226645329,0.6527305461092219
12628,LVH,0.0005,True,0.5413082616523305,0.3906781356271254,0.2960592118423685,0.3864772954590918,0.5013002600520104,0.31066213242648527,0.33086617323464695,0.3634726945389078,0.5413082616523305,0.3340668133626725,0.394878975795159,0.3950790158031606,0.4306861372274455,0.48089617923584715
12628,LVH,0.001,True,0.5573114622924585,0.39997999599919987,0.3138627725545109,0.39827965593118625,0.5169033806761353,0.3236647329465893,0.35807161432286455,0.38487697539507904,0.5573114622924585,0.3388677735547109,0.40208041608321665,0.40168033606721343,0.4348869773954791,0.4878975795159032
12628,LVH,0.002,True,0.6347269453890778,0.49469893978795754,0.41628325665133026,0.47309461892378474,0.6173234646929386,0.4380876175235047,0.509501900380076,0.5133026605321064,0.6347269453890778,0.4052810562112423,0.47929585917183437,0.48009601920384076,0.5093018603720744,0.5671134226845369
12628,LVH,0.005,True,0.8577715543108622,0.7218443688737748,0.7095419083816763,0.7125425085017003,0.8561712342468494,0.7153430686137228,0.8137627525505101,0.7653530706141228,0.8577715543108622,0.5819163832766553,0.6903380676135227,0.7079415883176635,0.7283456691338268,0.7749549909981996
16771,LVH,0.0005,True,0.5153030606121224,0.40088017603520704,0.3120624124824965,0.41328265653130625,0.45609121824364873,0.3236647329465893,0.3576715343068614,0.3692738547709542,0.5153030606121224,0.4264852970594119,0.3996799359871974,0.42468493698739745,0.3834766953390678,0.40208041608321665
16771,LVH,0.001,True,0.5311062212442489,0.4054810962192439,0.32786557311462294,0.42008401680336066,0.46769353870774155,0.33326665333066613,0.38587717543508704,0.38307661532306464,0.5311062212442489,0.4288857771554311,0.40508101620324066,0.4292858571714343,0.3842768553710742,0.40588117623524705
16771,LVH,0.002,True,0.6107221444288857,0.5002000400080016,0.4316863372674535,0.5007001400280056,0.5653130626125225,0.4502900580116023,0.5229045809161832,0.501500300060012,0.6107221444288857,0.5033006601320265,0.48009601920384076,0.4996999399879976,0.46589317863572716,0.48569713942788556
16771,LVH,0.005,True,0.8171634326865373,0.6890378075615122,0.6897379475895179,0.6913382676535307,0.8067613522704541,0.6883376675335067,0.8075615123024605,0.7303460692138428,0.8171634326865373,0.6721344268853771,0.6435287057411482,0.6583316663332667,0.6527305461092219,0.6831366273254651
5823,LVH,0.0005,True,0.36207241448289657,0.16263252650530105,0.060012002400480095,0.09061812362472495,0.10662132426485298,0.0618123624724945,0.0614122824564913,0.0616123224644929,0.2420484096819364,0.21864372874574914,0.24524904980996198,0.33806761352270454,0.35167033406681336,0.36207241448289657
5823,LVH,0.001,True,0.3742748549709942,0.17533506701340268,0.07181436287257452,0.10042008401680336,0.12122424484896979,0.07141428285657131,0.07821564312862572,0.07101420284056811,0.257251450290058,0.22944588917783557,0.2546509301860372,0.35367073414682937,0.3646729345869174,0.3742748549709942
5823,LVH,0.002,True,0.4878975795159032,0.25825165033006603,0.1250250050010002,0.15603120624124825,0.1892378475695139,0.13542708541708343,0.14842968593718744,0.1408281656331266,0.34546909381876373,0.3272654530906181,0.35447089417883576,0.4568913782756551,0.4776955391078216,0.4878975795159032
5823,LVH,0.005,True,0.7559511902380476,0.47169433886777357,0.28765753150630125,0.3462692538507702,0.3856771354270854,0.3246649329865973,0.3510702140428086,0.357871574314863,0.590118023604721,0.5577115423084616,0.6169233846769354,0.7331466293258652,0.7559511902380476,0.7515503100620124
12379,LVH,0.0005,True,0.5573114622924585,0.44938987797559515,0.34426885377075417,0.4530906181236247,0.5573114622924585,0.3704740948189638,0.38787757551510305,0.44568913782756553,0.50750150030006,0.40928185637127423,0.4558911782356471,0.5009001800360072,0.4946989397879576,0.352870574114823
12379,LVH,0.001,True,0.5819163832766553,0.47199439887977596,0.3622724544908982,0.4708941788357672,0.5819163832766553,0.3880776155231046,0.4194838967793559,0.48009601920384076,0.5219043808761752,0.42588517703540707,0.47309461892378474,0.5137027405481096,0.5013002600520104,0.36007201440288056
12379,LVH,0.002,True,0.660132026405281,0.5672134426885377,0.4888977795559112,0.5667133426685337,0.660132026405281,0.5321064212842569,0.5671134226845369,0.6177235447089418,0.6007201440288058,0.5361072214442889,0.5673134626925385,0.6065213042608522,0.5949189837967593,0.47069413882776556
12379,LVH,0.005,True,0.8749749949989998,0.836867373474695,0.7855571114222845,0.8263652730546109,0.8749749949989998,0.8083616723344669,0.8409681936387278,0.8523704740948189,0.8271654330866173,0.8425685137027406,0.8587717543508702,0.8449689937987598,0.8327665533106622,0.7291458291658331
17652,LVH,0.0005,True,0.3378675735147029,0.23114622924584916,0.08921784356871375,0.23144628925785157,0.1826365273054611,0.10602120424084817,0.10322064412882577,0.16083216643328666,0.27745549109821965,0.33566713342668536,0.29365873174634927,0.3138627725545109,0.23084616923384677,0.3378675735147029
17652,LVH,0.001,True,0.34806961392278457,0.25615123024604924,0.10062012402480495,0.2494498899779956,0.1940388077615523,0.11862372474494899,0.11162232446489298,0.18383676735347068,0.28485697139427885,0.34806961392278457,0.3156631326265253,0.3272654530906181,0.2628525705141028,0.34286857371474294
17652,LVH,0.002,True,0.4412882576515303,0.33846769353870776,0.1842368473694739,0.3492698539707942,0.27985597119423883,0.22764552910582117,0.21324264852970595,0.3136627325465093,0.3760752150430086,0.4412882576515303,0.4370874174834967,0.4366873374674935,0.32766553310662133,0.43248649729945987
17652,LVH,0.005,True,0.7591518303660733,0.6111222244448891,0.4244848969793959,0.6487297459491899,0.5297059411882377,0.534506901380276,0.48249649929986,0.6169233846769354,0.6053210642128426,0.6949389877975595,0.7591518303660733,0.7355471094218844,0.5735147029405882,0.6697339467893578
1358,LVH,0.0005,True,0.5797159431886377,0.41738347669533904,0.3556711342268454,0.4138827765553111,0.49329865973194637,0.358871774354871,0.38667733546709343,0.391878375675135,0.5797159431886377,0.46789357871574316,0.3784756951390278,0.42088417683536705,0.49229845969193836,0.5401080216043208
1358,LVH,0.001,True,0.594118823764753,0.4317863572714543,0.3730746149229846,0.43048609721944386,0.5067013402680536,0.3790758151630326,0.40388077615523105,0.41248249649929986,0.594118823764753,0.4776955391078216,0.39167833566713345,0.4330866173234647,0.5111022204440888,0.5541108221644329
1358,LVH,0.002,True,0.6623324664932987,0.5363072614522905,0.481496299259852,0.5157031406281256,0.5835167033406682,0.4966993398679736,0.5391078215643129,0.533506701340268,0.6623324664932987,0.5433086617323465,0.46309261852370476,0.5157031406281256,0.5971194238847769,0.6333266653330666
1358,LVH,0.005,True,0.8755751150230046,0.79125825165033,0.7631526305261053,0.7697539507901581,0.8011602320464093,0.791758351670334,0.8035607121424285,0.790758151630326,0.8427685537107421,0.7181436287257451,0.6841368273654731,0.7441488297659532,0.8523704740948189,0.8755751150230046
4398,LVH,0.0005,True,0.49329865973194637,0.37317463492698544,0.2600520104020804,0.39847969593918786,0.45509101820364073,0.29145829165833165,0.3004600920184037,0.35087017403480697,0.49329865973194637,0.39987997599519903,0.22104420884176834,0.41048209641928385,0.16243248649729947,0.39547909581916385
4398,LVH,0.001,True,0.5089017803560713,0.382376475295059,0.27665533106621326,0.40788157631526306,0.46929385877175434,0.3034606921384277,0.3158631726345269,0.3636727345469094,0.5089017803560713,0.41408281656331264,0.22844568913782756,0.4196839367873575,0.1764352870574115,0.40108021604320865
4398,LVH,0.002,True,0.5935187037407481,0.5033006601320265,0.38967793558711744,0.5109021804360873,0.5693138627725545,0.4408881776355271,0.46289257851570315,0.5137027405481096,0.5935187037407481,0.5029005801160232,0.3166633326665333,0.510502100420084,0.25165033006601323,0.5037007401480296
4398,LVH,0.005,True,0.8231646329265854,0.75625125025005,0.6863372674534907,0.7609521904380876,0.8231646329265854,0.7333466693338667,0.7673534706941388,0.7991598319663933,0.8221644328865774,0.7405481096219244,0.5755151030206042,0.7515503100620124,0.4738947789557912,0.7805561112222444
18147,LVH,0.0005,True,0.5645129025805161,0.45199039807961594,0.22564512902580516,0.35547109421884376,0.4482896579315863,0.2514502900580116,0.2568513702740548,0.3222644528905781,0.5209041808361672,0.4556911382276455,0.46009201840368075,0.4920984196839368,0.5191038207641528,0.5645129025805161
18147,LVH,0.001,True,0.5783156631326265,0.46459291858371676,0.24284856971394278,0.3790758151630326,0.47649529905981197,0.27245449089817964,0.28585717143428685,0.35607121424284854,0.5391078215643129,0.46289257851570315,0.4662932586517303,0.4960992198439688,0.5243048609721944,0.5783156631326265
18147,LVH,0.002,True,0.6567313462692539,0.542008401680336,0.3646729345869174,0.4840968193638728,0.5741148229645929,0.4216843368673735,0.4424884976995399,0.5141028205641128,0.6243248649729946,0.5411082216443288,0.5429085817163433,0.5659131826365273,0.6003200640128026,0.6567313462692539
18147,LVH,0.005,True,0.863372674534907,0.7676535307061412,0.6933386677335467,0.7515503100620124,0.8581716343268654,0.7381476295259052,0.78375675135027,0.8153630726145229,0.863372674534907,0.7325465093018604,0.7411482296459292,0.7419483896779356,0.7879575915183037,0.841368273654731
10551,LVH,0.0005,True,0.5553110622124425,0.3879775955191038,0.23364672934586916,0.3910782156431286,0.38487697539507904,0.264252850570114,0.2614522904580916,0.3104620924184837,0.5553110622124425,0.42968593718743747,0.3976795359071814,0.41328265653130625,0.3330666133226645,0.4284856971394279
10551,LVH,0.001,True,0.5717143428685737,0.40288057611522304,0.2524504900980196,0.40408081616323266,0.40168033606721343,0.28245649129825967,0.28365673134626923,0.3322664532906581,0.5717143428685737,0.4372874574914983,0.4052810562112423,0.41808361672334465,0.33906781356271254,0.4342868573714743
10551,LVH,0.002,True,0.657131426285257,0.4953990798159632,0.3784756951390278,0.50250050010002,0.5081016203240648,0.43248649729945987,0.43048609721944386,0.4918983796759352,0.657131426285257,0.5237047409481896,0.4796959391878376,0.4988997799559912,0.4460892178435687,0.538507701540308
10551,LVH,0.005,True,0.8739747949589918,0.7440488097619524,0.6915383076615323,0.7681536307261452,0.7883576715343069,0.7441488297659532,0.7439487897579516,0.786757351470294,0.8739747949589918,0.7183436687337468,0.668133626725345,0.6955391078215644,0.7241448289657931,0.7717543508701741
18030,LVH,0.0005,True,0.3644728945789158,0.26025205041008204,0.10922184436887378,0.21724344868973794,0.22824564912982598,0.11462292458491698,0.1210242048409682,0.15143028605721146,0.3644728945789158,0.2922584516903381,0.33146629325865173,0.3632726545309062,0.3550710142028406,0.34086817363472693
18030,LVH,0.001,True,0.3744748949789958,0.26805361072214445,0.123624724944989,0.22744548909781956,0.240248049609922,0.1268253650730146,0.13382676535307061,0.16363272654530905,0.3744748949789958,0.2958591718343669,0.3348669733946789,0.3690738147629526,0.359871974394879,0.3482696539307862
18030,LVH,0.002,True,0.4680936187237448,0.3612722544508902,0.21084216843368675,0.3084616923384677,0.3312662532506501,0.23564712942588517,0.24664932986597318,0.28685737147429485,0.4680936187237448,0.3912782556511302,0.42488497699539907,0.4614922984596919,0.46129225845169036,0.4538907781556311
18030,LVH,0.005,True,0.7181436287257451,0.5965193038607721,0.46189237847569514,0.5585117023404681,0.5883176635327065,0.5197039407881576,0.5411082216443288,0.594118823764753,0.6839367873574715,0.5989197839567914,0.6137227445489097,0.6781356271254251,0.7171434286857371,0.7181436287257451
138,LVH,0.0005,True,0.4928985797159432,0.1978395679135827,0.17243448689737947,0.1988397679535907,0.3280656131226245,0.16003200640128026,0.1920384076815363,0.19143828765753151,0.4928985797159432,0.39527905581116224,0.22684536907381475,0.19683936787357473,0.1764352870574115,0.20784156831366274
138,LVH,0.001,True,0.5017003400680136,0.21194238847769553,0.20104020804160833,0.21204240848169634,0.34506901380276056,0.1770354070814163,0.21664332866573316,0.21044208841768353,0.5017003400680136,0.40328065613122627,0.23704740948189637,0.20764152830566113,0.1840368073614723,0.21184236847369473
138,LVH,0.002,True,0.6113222644528906,0.3173634726945389,0.3166633326665333,0.3148629725945189,0.4606921384276855,0.3178635727145429,0.38107621524304863,0.356871374274855,0.6113222644528906,0.5121024204840968,0.3168633726745349,0.3018603720744149,0.27865573114622927,0.29365873174634927
138,LVH,0.005,True,0.7985597119423885,0.6275255051010202,0.6279255851170235,0.6047209441888378,0.7245449089817964,0.627125425085017,0.7239447889577916,0.6737347469493898,0.7985597119423885,0.736747349469894,0.5367073414682937,0.5413082616523305,0.5553110622124425,0.5431086217243448
14351,LVH,0.0005,True,0.4960992198439688,0.4069813962792559,0.19583916783356672,0.2978595719143829,0.40588117623524705,0.21904380876175236,0.22264452890578115,0.2664532906581316,0.4910982196439288,0.4080816163232647,0.45449089817963595,0.4372874574914983,0.4374874974994999,0.4960992198439688
14351,LVH,0.001,True,0.5047009401880376,0.4231846369273855,0.21484296859371874,0.3134626925385077,0.4298859771954391,0.23584716943388678,0.2456491298259652,0.29085817163432687,0.504500900180036,0.41648329665933187,0.46189237847569514,0.4472894578915783,0.44948989797959593,0.5047009401880376
14351,LVH,0.002,True,0.5895179035807161,0.5054010802160431,0.3234646929385877,0.41608321664332865,0.5219043808761752,0.36687337467493497,0.38287657531506303,0.4342868573714743,0.5873174634926985,0.48949789957991596,0.5379075815163032,0.5213042608521704,0.5337067413482697,0.5895179035807161
14351,LVH,0.005,True,0.7987597519503901,0.7070414082816563,0.6033206641328266,0.6819363872774555,0.7531506301260252,0.6619323864772955,0.6777355471094219,0.7233446689337868,0.7987597519503901,0.6735347069413883,0.7061412282456492,0.7079415883176635,0.7305461092218444,0.7741548309661932
21537,LVH,0.0005,True,0.5089017803560713,0.3674734946989398,0.27945589117823566,0.3424684936987398,0.5067013402680536,0.28465693138627723,0.32486497299459893,0.34106821364272855,0.40928185637127423,0.3586717343468694,0.3762752550510102,0.4378875775155031,0.48369673934786955,0.5089017803560713
21537,LVH,0.001,True,0.53250650130026,0.3785757151430286,0.2994598919783957,0.354870974194839,0.53250650130026,0.30026005201040207,0.357871574314863,0.35747149429885977,0.42388477695539106,0.3712742548509702,0.38587717543508704,0.4440888177635527,0.49329865973194637,0.5195039007801561
21537,LVH,0.002,True,0.6185237047409482,0.49809961992398477,0.4184836967393479,0.4470894178835767,0.6185237047409482,0.4240848169633927,0.495499099819964,0.5029005801160232,0.5007001400280056,0.44388877775555113,0.4652930586117223,0.5177035407081416,0.5685137027405481,0.5885177035407081
21537,LVH,0.005,True,0.874374874974995,0.7216443288657732,0.6941388277655531,0.6833366673334667,0.874374874974995,0.6909381876375275,0.8223644728945789,0.7709541908381676,0.7329465893178636,0.6509301860372074,0.6915383076615323,0.7103420684136827,0.7615523104620924,0.7931586317263453
11163,LVH,0.0005,True,0.45509101820364073,0.38917783556711344,0.30206041208241646,0.39827965593118625,0.45509101820364073,0.32586517303460694,0.3302660532106421,0.40088017603520704,0.41228245649129824,0.352870574114823,0.38007601520304063,0.378875775155031,0.41348269653930786,0.4336867373474695
11163,LVH,0.001,True,0.47789557911582314,0.40088017603520704,0.3114622924584917,0.41208241648329663,0.47789557911582314,0.3378675735147029,0.3416683336667333,0.4310862172434487,0.4308861772354471,0.36087217443488695,0.38687737547509504,0.38967793558711744,0.42308461692338467,0.4454890978195639
11163,LVH,0.002,True,0.5767153430686137,0.48059611922384476,0.4128825765153031,0.4840968193638728,0.5767153430686137,0.4528905781156231,0.47709541908381675,0.5731146229245849,0.514502900580116,0.4234846969393879,0.4510902180436087,0.46089217843568714,0.4998999799959992,0.5189037807561512
11163,LVH,0.005,True,0.8401680336067213,0.7157431486297259,0.6745349069813963,0.7135427085417083,0.8351670334066813,0.6955391078215644,0.7539507901580316,0.8401680336067213,0.796759351870374,0.6133226645329066,0.6429285857171434,0.6763352670534106,0.7179435887177436,0.7411482296459292
18429,LVH,0.0005,True,0.4680936187237448,0.38787757551510305,0.28225645129025806,0.4204840968193639,0.4348869773954791,0.3070614122824565,0.3154630926185237,0.3684736947389478,0.4100820164032807,0.38947789557911583,0.3744748949789958,0.3862772554510902,0.41128225645129024,0.4680936187237448
18429,LVH,0.001,True,0.4832966593318664,0.3988797759551911,0.3084616923384677,0.4418883776755351,0.45709141828365674,0.33166633326665335,0.34206841368273655,0.39607921584316863,0.4334866973394679,0.40028005601120226,0.3840768153630726,0.39747949589917986,0.4232846569313863,0.4832966593318664
18429,LVH,0.002,True,0.5681136227245449,0.5053010602120425,0.4316863372674535,0.529505901180236,0.5499099819963993,0.47129425885177034,0.4968993798759752,0.536507301460292,0.5137027405481096,0.4728945789157832,0.4584916983396679,0.48209641928385677,0.5195039007801561,0.5681136227245449
18429,LVH,0.005,True,0.8235647129425885,0.7728545709141829,0.7419483896779356,0.7719543908781756,0.7811562312462492,0.7737547509501901,0.7825565113022604,0.7821564312862572,0.747749549909982,0.6779355871174235,0.6723344668933787,0.7499499899979996,0.7799559911982397,0.8235647129425885
8878,LVH,0.0005,True,0.6257251450290058,0.4394878975795159,0.3120624124824965,0.4426885377075415,0.5279055811162232,0.34406881376275256,0.36027205441088217,0.45509101820364073,0.6257251450290058,0.4282856571314263,0.4388877775555111,0.4376875375075015,0.44008801760352073,0.4700940188037607
